sale_id,product_id,sale_date,quantity_sold,total_sale_amount,customer_region,discount_applied,shipping_cost
2323,134,2021-04-10,10,6032.13,South America,0.22,43.28
2324,77,2022-09-27,1,1020.15,North America,0.24,49.08
2325,85,2022-08-07,3,3701.81,Europe,0.19,42.59
2326,24,2023-08-20,3,819.4,South America,0.12,5.53
2327,114,2022-07-10,8,12579.59,South America,0.26,13.45
2328,223,2023-06-12,8,5218.92,Asia,0.3,25.39
2329,109,2021-01-06,9,8073.28,Asia,0.13,38.52
2330,97,2023-10-24,6,10896.82,Asia,0.3,13.38
2331,132,2023-08-01,8,8309.78,North America,0.23,25.53
2332,234,2023-07-03,6,1048.92,Asia,0.23,16.83
2333,37,2021-04-26,7,15768.33,Europe,0.19,48.41
2334,140,2023-04-27,2,5056.43,North America,0.07,25.58
2335,175,2023-01-31,2,2143.64,Asia,0.17,18.31
2336,204,2023-12-02,5,5888.85,North America,0.14,29.9
2337,82,2021-11-30,9,21954.35,Europe,0.05,41.9
2338,213,2022-03-20,3,5649.52,North America,0.25,14.98
2339,70,2021-12-13,4,7380.61,Europe,0.22,20.93
2340,50,2021-08-24,10,5326.0,Asia,0.26,28.63
2341,116,2021-03-30,9,21035.65,Europe,0.07,47.62
2342,234,2022-05-06,6,1294.13,Europe,0.05,35.62
2343,12,2021-10-02,3,2731.63,South America,0.16,47.98
2344,10,2021-05-26,4,5415.56,South America,0.08,48.16
2345,15,2023-05-07,5,3456.2,South America,0.12,28.48
2346,204,2022-09-21,8,9422.16,Asia,0.14,11.13
2347,35,2022-03-10,1,1993.43,Asia,0.02,36.88
2348,54,2022-05-22,4,1520.52,North America,0.28,32.59
2349,131,2021-12-18,1,745.71,South America,0.23,11.31
2350,166,2023-11-19,3,439.69,Europe,0.23,41.31
2351,218,2023-12-17,7,7946.54,South America,0.24,34.07
2352,189,2022-03-04,10,24431.73,North America,0.06,42.54
2353,227,2023-12-04,4,7738.8,South America,0.29,17.43
2354,10,2022-12-16,2,2295.73,Europe,0.22,31.37
2355,59,2023-08-25,4,3119.23,Asia,0.13,35.25
2356,150,2022-10-26,1,2296.5,North America,0.19,28.43
2357,97,2021-10-25,10,22312.53,Asia,0.14,34.72
2358,172,2021-08-12,2,1690.74,Europe,0.16,32.45
2359,207,2021-11-20,2,2649.11,Asia,0.26,38.94
2360,28,2022-08-20,5,1477.44,Asia,0.28,6.84
2361,206,2022-01-19,2,605.99,Europe,0.19,24.17
2362,57,2022-03-11,8,13465.08,North America,0.23,15.11
2363,47,2021-07-07,2,2390.92,Asia,0.3,32.15
2364,43,2022-02-19,4,3263.37,South America,0.26,34.92
2365,213,2021-04-07,7,17224.77,Asia,0.02,9.73
2366,100,2021-05-09,5,3414.58,Asia,0.27,33.81
2367,179,2021-03-06,7,4997.89,Asia,0.2,16.31
2368,59,2023-11-18,2,1792.66,South America,0.0,37.09
2369,121,2022-04-02,4,4935.06,South America,0.18,14.96
2370,38,2021-07-13,5,10348.49,South America,0.03,40.14
2371,149,2022-07-03,9,20862.15,South America,0.18,30.45
2372,140,2023-01-02,1,2229.18,North America,0.18,31.57
2373,22,2023-06-08,10,17388.7,Europe,0.03,48.5
2374,32,2021-09-04,6,2113.66,South America,0.17,36.92
2375,74,2021-11-19,7,952.61,South America,0.22,6.79
2376,162,2021-01-08,8,1160.41,South America,0.17,28.52
2377,39,2022-02-20,7,15475.66,Europe,0.2,6.15
2378,154,2022-06-21,1,313.6,Asia,0.19,19.8
2379,128,2022-04-12,7,13681.92,Asia,0.24,37.81
2380,90,2022-08-11,6,4316.0,Europe,0.25,20.48
2381,228,2022-12-26,5,454.75,South America,0.13,7.15
2382,236,2023-07-05,5,10010.77,Asia,0.23,12.23
2383,25,2023-08-24,7,8446.51,Europe,0.23,40.14
2384,128,2022-11-17,8,15225.0,Europe,0.26,20.02
2385,213,2023-11-08,6,11299.05,North America,0.25,9.56
2386,25,2023-12-20,7,9982.24,Europe,0.09,27.37
2387,132,2022-05-13,7,8876.35,South America,0.06,43.52
2388,225,2023-09-16,6,11928.49,Asia,0.1,24.7
2389,31,2023-11-14,3,1021.08,North America,0.29,19.52
2390,51,2023-03-06,4,6723.6,Asia,0.17,45.9
2391,131,2023-10-14,9,7321.48,North America,0.16,22.91
2392,83,2022-04-22,4,10293.37,South America,0.03,37.02
2393,79,2021-11-25,5,10694.45,Asia,0.04,20.31
2394,189,2022-04-29,7,17466.09,Asia,0.04,22.34
2395,208,2021-04-09,10,17891.65,Europe,0.17,8.7
2396,127,2023-07-08,8,17464.14,Europe,0.25,16.07
2397,76,2022-11-22,5,4824.22,Europe,0.01,15.1
2398,147,2021-01-22,4,5079.98,Europe,0.26,24.82
2399,66,2023-05-14,3,6068.1,North America,0.0,15.97
2400,161,2022-07-10,10,25488.94,Europe,0.14,24.75
2401,201,2021-02-04,7,11235.48,South America,0.06,28.34
2402,208,2023-12-07,10,15736.03,Asia,0.27,49.06
2403,56,2022-10-09,6,6492.25,Asia,0.24,16.86
2404,76,2022-12-03,6,4268.7,Asia,0.27,47.16
2405,185,2021-05-29,9,3376.86,Europe,0.11,48.11
2406,152,2021-05-26,6,12628.07,Europe,0.26,49.38
2407,52,2022-12-04,9,5060.78,South America,0.17,9.35
2408,0,2022-09-26,9,15994.66,Europe,0.09,41.33
2409,81,2021-06-23,6,6586.3,Europe,0.22,34.02
2410,3,2022-07-31,8,19476.25,South America,0.08,42.65
2411,188,2021-08-12,10,11735.43,North America,0.13,31.6
2412,126,2023-09-15,3,4232.52,North America,0.01,25.18
2413,220,2021-01-28,6,14140.77,North America,0.14,36.78
2414,25,2023-06-14,6,9214.37,Asia,0.02,37.35
2415,149,2022-07-02,1,2233.21,Europe,0.21,27.09
2416,12,2023-06-03,7,7132.59,Asia,0.06,25.35
2417,155,2021-01-02,6,4073.85,South America,0.07,40.93
2418,179,2022-02-01,3,2061.63,Asia,0.23,49.11
2419,140,2021-05-21,1,1930.14,Asia,0.29,7.38
2420,60,2022-05-02,10,25821.89,North America,0.04,48.98
2421,218,2021-02-28,9,11830.18,Europe,0.12,12.25
2422,171,2022-06-05,4,2165.87,Europe,0.29,39.82
2423,148,2021-05-14,3,4214.07,North America,0.01,46.8
2424,52,2021-12-21,6,3942.93,South America,0.03,47.58
2425,140,2023-12-03,7,16936.32,Asia,0.11,26.35
2426,141,2021-10-14,3,5530.69,South America,0.03,20.98
2427,59,2021-02-26,5,3809.4,South America,0.15,13.31
2428,161,2021-06-24,4,11025.45,North America,0.07,49.35
2429,193,2022-09-16,6,5158.97,Asia,0.14,9.23
2430,226,2022-02-27,1,176.47,North America,0.26,7.74
2431,96,2023-12-18,6,13928.13,North America,0.03,5.08
2432,51,2021-05-23,1,1822.66,Asia,0.1,18.78
2433,136,2021-09-08,2,1373.92,South America,0.29,13.48
2434,7,2023-10-22,3,719.91,North America,0.16,48.91
2435,50,2021-10-04,3,1770.54,South America,0.18,30.83
2436,180,2023-09-07,3,1314.35,South America,0.15,41.65
2437,181,2022-07-25,1,1327.1,North America,0.19,47.09
2438,212,2022-07-22,5,9509.54,Europe,0.28,9.85
2439,193,2021-03-15,10,8398.32,South America,0.16,45.51
2440,179,2021-01-11,4,2927.33,Asia,0.18,49.88
2441,74,2021-07-14,8,1004.95,South America,0.28,29.66
2442,99,2022-02-26,8,1829.89,North America,0.28,35.09
2443,176,2021-01-10,6,5614.04,South America,0.07,11.36
2444,186,2023-06-27,4,3788.63,North America,0.24,6.87
2445,103,2023-06-27,8,14583.61,North America,0.24,45.94
2446,43,2021-04-03,9,9624.74,South America,0.03,34.47
2447,236,2021-09-05,9,18955.46,Europe,0.19,17.72
2448,138,2021-08-17,8,7028.44,South America,0.23,18.18
2449,97,2021-03-08,7,15800.38,North America,0.13,8.71
2450,37,2021-08-10,8,21580.64,South America,0.03,30.26
2451,20,2023-05-22,5,10917.78,Asia,0.15,40.39
2452,44,2021-07-05,1,704.51,North America,0.16,6.87
2453,187,2021-04-08,5,1817.63,Europe,0.27,38.65
2454,54,2021-10-18,6,2470.85,North America,0.22,29.04
2455,80,2021-02-13,5,9767.91,North America,0.12,20.83
2456,61,2022-10-06,7,11731.47,Europe,0.22,28.58
2457,63,2023-02-06,9,22699.94,Europe,0.11,36.46
2458,210,2022-05-03,2,262.94,Europe,0.14,13.36
2459,169,2021-06-28,6,5616.58,Europe,0.02,14.16
2460,188,2022-05-01,10,10926.09,South America,0.19,5.7
2461,163,2023-05-22,4,2539.14,Asia,0.27,10.23
2462,37,2021-09-01,1,2030.14,Asia,0.27,34.68
2463,124,2022-04-17,3,5208.36,Asia,0.3,42.2
2464,104,2022-06-05,7,14533.39,Europe,0.01,11.38
2465,41,2023-08-19,10,12618.24,South America,0.2,44.69
2466,220,2023-01-04,10,21649.63,Asia,0.21,45.59
2467,95,2021-05-13,4,8215.08,Asia,0.28,34.4
2468,58,2021-04-29,7,8165.38,South America,0.21,23.71
2469,133,2021-08-27,7,12026.89,South America,0.08,45.55
2470,21,2023-03-13,5,10995.5,South America,0.18,33.19
2471,78,2021-11-22,1,1962.96,Europe,0.21,25.21
2472,63,2021-12-09,2,4591.0,South America,0.19,10.19
2473,70,2021-04-13,2,4447.29,Asia,0.06,19.73
2474,145,2022-07-29,7,15871.49,Asia,0.09,17.89
2475,221,2023-01-06,2,2395.96,Europe,0.23,22.77
2476,43,2023-02-11,2,1830.13,Europe,0.17,27.41
2477,177,2021-05-30,9,4726.95,North America,0.3,26.1
2478,232,2023-03-23,2,2086.31,Europe,0.07,42.49
2479,211,2021-05-02,2,4619.89,Europe,0.23,41.29
2480,186,2021-03-30,7,7153.53,Europe,0.18,24.71
2481,25,2022-05-21,8,10279.98,Europe,0.18,6.85
2482,179,2021-11-04,4,2784.54,North America,0.22,6.97
2483,175,2021-03-28,3,3486.64,Europe,0.1,47.77
2484,240,2022-01-08,6,1714.15,North America,0.14,45.57
2485,234,2021-09-13,7,1414.46,North America,0.11,47.61
2486,14,2022-04-26,4,9768.14,South America,0.06,13.75
2487,76,2021-10-22,1,721.2,Europe,0.26,8.12
2488,182,2023-12-30,10,18418.09,Europe,0.16,30.06
2489,236,2022-05-12,9,16615.28,North America,0.29,7.55
2490,156,2021-03-12,7,9872.23,Europe,0.16,5.79
2491,161,2023-10-22,6,15826.85,North America,0.11,11.46
2492,168,2023-08-27,4,1161.92,North America,0.0,5.15
2493,208,2021-03-13,7,11618.79,Europe,0.23,10.38
2494,29,2023-10-22,1,573.06,South America,0.17,8.33
2495,58,2021-09-29,10,11960.14,South America,0.19,17.71
2496,139,2023-07-20,8,7287.39,South America,0.27,15.7
2497,99,2022-02-23,10,2922.75,South America,0.08,49.11
2498,104,2022-02-25,8,12079.7,Asia,0.28,11.89
2499,99,2023-04-11,4,1219.93,Europe,0.04,33.67
2500,147,2022-03-20,7,8409.43,Asia,0.3,44.69
2501,76,2023-12-13,1,847.89,North America,0.13,18.49
2502,203,2023-03-08,8,17799.87,Europe,0.12,44.59
2503,201,2022-06-11,7,11474.53,Europe,0.04,33.19
2504,154,2023-11-11,7,2357.8,South America,0.13,23.8
2505,155,2021-07-09,8,4146.85,Asia,0.29,25.86
2506,165,2023-08-02,6,10603.2,Europe,0.2,10.99
2507,172,2023-04-25,4,3743.77,Europe,0.07,13.59
2508,82,2022-08-21,10,22853.06,South America,0.11,25.85
2509,70,2023-12-06,6,11496.72,Europe,0.19,14.61
2510,242,2021-11-14,8,22830.54,Asia,0.03,34.35
2511,186,2021-06-06,10,10967.09,Asia,0.12,13.97
2512,124,2022-08-29,9,16294.72,South America,0.27,34.68
2513,6,2022-11-19,3,4286.84,Europe,0.28,6.07
2514,51,2023-07-29,7,11766.3,Europe,0.17,12.76
2515,28,2023-11-27,7,2384.42,Europe,0.17,41.04
2516,7,2022-03-03,7,1819.78,Europe,0.09,16.06
2517,125,2021-10-05,8,13187.87,North America,0.09,46.99
2518,95,2022-03-29,2,4335.74,North America,0.24,8.86
2519,171,2021-06-13,1,686.37,Asia,0.1,9.05
2520,21,2022-07-04,4,8367.31,Asia,0.22,48.11
2521,196,2023-11-23,2,1073.61,South America,0.11,45.92
2522,112,2021-09-26,8,12049.34,Asia,0.1,12.88
2523,126,2023-03-15,2,2166.14,Europe,0.24,12.19
2524,167,2022-05-10,3,4017.5,South America,0.12,28.95
2525,183,2022-11-17,3,5696.77,Asia,0.17,33.29
2526,158,2022-06-17,4,5569.07,Europe,0.29,34.87
2527,25,2021-06-28,8,12160.46,South America,0.03,6.77
2528,30,2021-04-08,8,2617.81,North America,0.11,12.67
2529,59,2022-05-29,10,7081.01,South America,0.21,41.81
2530,198,2023-08-09,10,8439.44,North America,0.17,25.13
2531,191,2021-02-03,8,924.36,Asia,0.28,30.51
2532,185,2022-08-17,2,615.51,Europe,0.27,8.1
2533,7,2022-06-03,10,2599.69,Europe,0.09,22.71
2534,157,2022-06-04,2,4070.92,Europe,0.3,40.59
2535,199,2022-07-26,6,9910.56,North America,0.09,40.68
2536,117,2021-02-13,6,7376.31,North America,0.18,40.97
2537,55,2023-07-26,10,17753.02,Europe,0.27,23.8
2538,202,2023-07-14,6,6568.18,Asia,0.26,13.64
2539,32,2022-12-05,9,2788.51,Asia,0.27,6.05
2540,233,2023-04-04,3,5680.17,Asia,0.02,15.75
2541,144,2021-11-24,5,11491.57,North America,0.13,24.48
2542,93,2021-07-24,5,971.06,South America,0.22,39.19
2543,242,2023-11-19,2,5295.74,North America,0.1,6.41
2544,242,2022-04-29,10,29126.59,South America,0.01,22.13
2545,189,2022-02-14,7,16010.58,Asia,0.12,36.29
2546,156,2022-05-31,7,10577.38,South America,0.1,41.14
2547,124,2023-04-20,7,13715.34,Asia,0.21,10.96
2548,197,2023-11-20,5,6361.7,Asia,0.17,27.0
2549,245,2023-04-03,2,2707.98,North America,0.27,46.34
2550,180,2022-03-21,6,2288.51,North America,0.26,45.31
2551,106,2021-12-14,3,6588.15,North America,0.24,9.82
2552,115,2021-05-17,3,372.89,Europe,0.11,11.93
2553,51,2021-11-21,2,2997.27,North America,0.26,5.43
2554,240,2021-05-20,6,1474.97,Europe,0.26,32.79
2555,204,2022-12-18,10,11092.95,South America,0.19,44.21
2556,63,2023-08-03,6,12922.81,North America,0.24,9.76
2557,75,2022-01-14,1,253.11,North America,0.21,13.98
2558,121,2022-12-06,3,4378.36,North America,0.03,47.81
2559,62,2021-10-30,7,3723.04,North America,0.24,15.49
2560,149,2022-05-18,2,4975.26,Europe,0.12,33.15
2561,71,2021-06-05,8,954.6,South America,0.25,36.87
2562,25,2023-03-23,10,12379.85,North America,0.21,26.11
2563,59,2021-08-02,8,6740.4,Europe,0.06,5.28
2564,150,2023-03-27,4,10433.5,Europe,0.08,44.52
2565,119,2023-06-08,2,4072.92,Europe,0.21,8.41
2566,44,2022-03-19,6,3874.79,South America,0.23,15.25
2567,180,2021-03-19,10,4690.41,Asia,0.09,23.55
2568,72,2021-01-02,4,2547.71,Europe,0.13,42.1
2569,48,2023-11-12,9,8754.75,Asia,0.0,45.08
2570,159,2021-12-10,5,9171.62,North America,0.23,7.91
2571,95,2022-02-14,8,20537.71,South America,0.1,37.98
2572,76,2021-12-22,2,1559.34,South America,0.2,45.44
2573,180,2021-09-22,1,365.96,Asia,0.29,35.35
2574,226,2022-06-05,10,1836.22,North America,0.23,46.15
2575,92,2022-12-13,10,1247.24,South America,0.08,42.79
2576,23,2023-01-19,6,5839.61,South America,0.22,26.62
2577,195,2023-03-24,5,9528.56,Europe,0.23,19.11
2578,53,2021-03-19,4,8756.94,Asia,0.18,6.92
2579,71,2023-02-18,7,957.78,South America,0.14,25.77
2580,118,2023-08-11,8,10882.14,Europe,0.26,25.9
2581,226,2022-08-07,3,558.02,North America,0.22,22.35
2582,189,2021-05-14,3,5925.99,Europe,0.24,22.17
2583,66,2023-08-13,7,12601.42,Europe,0.11,24.55
2584,187,2021-02-14,3,1225.03,North America,0.18,13.28
2585,155,2023-11-19,1,642.47,Asia,0.12,11.75
2586,180,2021-05-12,4,2041.1,Asia,0.01,22.65
2587,67,2022-08-29,9,7074.85,South America,0.08,13.55
2588,164,2023-10-16,7,14349.56,South America,0.13,43.32
2589,243,2023-08-27,1,2024.48,Asia,0.11,9.77
2590,202,2022-05-16,8,9704.34,South America,0.18,11.37
2591,103,2021-04-26,4,8443.14,Asia,0.12,5.58
2592,126,2022-01-23,3,3847.74,South America,0.1,18.98
2593,8,2022-12-01,10,20666.3,Asia,0.04,10.82
2594,182,2023-03-09,6,10261.51,Europe,0.22,41.32
2595,94,2022-12-24,6,1567.9,North America,0.17,26.31
2596,3,2022-05-24,8,18841.16,Asia,0.11,16.07
2597,61,2021-03-02,4,6273.97,South America,0.27,45.61
2598,224,2023-12-15,5,478.2,Asia,0.17,30.97
2599,12,2021-12-23,4,3165.22,Europe,0.27,48.45
2600,39,2022-05-16,10,22660.78,Europe,0.18,41.6
2601,70,2023-12-10,8,15707.45,Asia,0.17,45.08
2602,45,2022-11-23,9,18992.59,Europe,0.26,22.29
2603,170,2023-03-02,10,17888.94,South America,0.1,28.82
2604,95,2022-03-10,10,20822.96,Asia,0.27,47.62
2605,223,2022-09-05,2,1621.59,Asia,0.13,39.98
2606,43,2023-07-16,3,2943.65,South America,0.11,40.0
2607,81,2021-09-07,4,5235.27,Asia,0.07,5.14
2608,15,2023-12-20,10,6755.3,Asia,0.14,11.58
2609,40,2023-08-06,6,3366.41,Europe,0.15,19.14
2610,98,2021-05-21,4,5435.73,North America,0.29,31.89
2611,24,2021-10-01,5,1210.48,Europe,0.22,38.1
2612,151,2021-01-26,9,9893.24,South America,0.24,17.71
2613,151,2022-05-14,7,7998.48,Asia,0.21,43.37
2614,172,2022-07-30,5,4730.03,North America,0.06,18.32
2615,64,2022-04-06,7,6115.76,Europe,0.02,25.92
2616,183,2021-05-01,8,14825.33,South America,0.19,29.99
2617,241,2022-02-12,6,8074.26,Asia,0.03,17.31
2618,111,2023-05-22,4,2628.99,Europe,0.21,25.4
2619,207,2023-05-12,10,17183.42,North America,0.04,48.02
2620,20,2022-03-06,1,1900.98,Asia,0.26,29.87
2621,127,2021-08-02,3,7946.18,North America,0.09,37.42
2622,30,2023-11-27,7,2084.69,Asia,0.19,22.8
2623,227,2023-08-30,10,20436.97,Asia,0.25,6.55
2624,58,2022-12-26,6,7353.27,North America,0.17,30.58
2625,217,2021-09-23,3,3351.01,Europe,0.15,46.71
2626,242,2022-01-19,3,8561.45,Europe,0.03,12.35
2627,217,2023-06-02,2,2023.74,Asia,0.23,48.75
2628,105,2023-08-13,2,379.46,South America,0.12,38.79
2629,195,2022-02-20,7,14552.71,South America,0.16,28.61
2630,186,2022-01-30,3,3140.58,Europe,0.16,9.03
2631,17,2021-03-05,8,21859.27,Asia,0.05,39.32
2632,43,2023-01-26,4,4101.26,North America,0.07,34.01
2633,188,2022-11-07,1,1092.61,South America,0.19,36.38
2634,44,2022-06-26,1,830.31,Europe,0.01,39.13
2635,81,2022-06-13,3,3588.69,South America,0.15,19.53
2636,87,2023-07-18,1,1441.71,North America,0.15,18.03
2637,109,2023-06-07,7,5990.52,North America,0.17,6.81
2638,104,2021-05-06,4,7801.47,Asia,0.07,27.12
2639,23,2021-09-29,2,2071.31,Europe,0.17,21.57
2640,150,2022-07-05,7,18655.55,Asia,0.06,29.13
2641,8,2021-12-20,5,8933.87,Europe,0.17,27.99
2642,246,2023-07-14,4,5434.26,Europe,0.23,16.53
2643,98,2021-01-05,6,8383.28,Asia,0.27,22.67
2644,104,2021-04-10,8,16609.59,South America,0.01,32.15
2645,53,2022-03-20,4,10038.45,North America,0.06,6.87
2646,87,2023-03-12,4,6377.45,Asia,0.06,30.66
2647,178,2023-07-15,4,5153.48,Asia,0.27,41.8
2648,171,2023-11-03,8,5979.02,Asia,0.02,33.18
2649,54,2022-11-10,4,1795.06,Europe,0.15,18.95
2650,8,2021-11-22,3,4779.08,South America,0.26,14.29
2651,73,2023-12-28,6,14937.32,Europe,0.14,22.58
2652,241,2021-02-09,8,9544.83,Europe,0.14,31.85
2653,153,2021-07-08,2,2720.58,North America,0.18,44.8
2654,233,2023-11-02,10,18933.89,Asia,0.02,5.5
2655,244,2023-05-01,1,268.43,Europe,0.09,22.16
2656,248,2021-06-19,2,1675.49,Europe,0.02,14.69
2657,34,2022-05-16,7,15320.54,Asia,0.22,21.78
2658,160,2022-10-15,7,4343.92,North America,0.2,18.39
2659,37,2021-04-27,2,5061.44,Europe,0.09,16.82
2660,52,2023-09-08,2,975.57,North America,0.28,38.49
2661,68,2022-01-15,8,9115.97,Europe,0.05,10.07
2662,12,2021-05-26,8,6417.16,Asia,0.26,31.09
2663,46,2021-10-02,5,4806.1,North America,0.01,30.35
2664,130,2022-02-22,3,3831.03,South America,0.06,22.89
2665,214,2021-08-16,1,1144.91,South America,0.01,24.46
2666,82,2023-05-16,7,17075.6,North America,0.05,5.6
2667,62,2023-07-09,2,993.74,Asia,0.29,44.44
2668,75,2023-09-05,8,2409.33,Asia,0.06,17.03
2669,107,2021-04-29,4,8604.43,North America,0.07,25.16
2670,87,2023-12-02,1,1255.14,South America,0.26,42.59
2671,214,2022-09-10,9,7389.84,Europe,0.29,26.98
2672,55,2023-06-06,1,2213.05,Asia,0.09,8.98
2673,104,2021-01-02,8,12583.02,Asia,0.25,29.51
2674,193,2021-10-09,6,4679.06,Asia,0.22,29.33
2675,21,2021-02-05,6,14160.06,Asia,0.12,31.11
2676,59,2023-10-25,8,5019.45,Europe,0.3,39.53
2677,58,2023-01-23,8,9449.98,South America,0.2,23.35
2678,118,2022-02-16,2,3014.65,Asia,0.18,44.81
2679,97,2021-12-09,6,12609.17,Europe,0.19,25.28
2680,133,2021-12-15,1,1680.78,Europe,0.1,46.32
2681,212,2023-10-10,10,23773.86,Europe,0.1,33.47
2682,18,2021-03-29,10,7020.77,Europe,0.04,41.73
2683,102,2022-12-21,7,5158.38,North America,0.02,23.85
2684,31,2022-10-27,9,3624.11,North America,0.16,28.38
2685,9,2023-11-22,5,2844.76,Europe,0.28,34.91
2686,81,2021-08-21,4,4447.16,South America,0.21,40.45
2687,24,2021-10-03,2,558.68,Asia,0.1,42.64
2688,202,2021-03-26,9,9585.99,South America,0.28,28.54
2689,72,2022-01-11,4,2430.57,North America,0.17,38.74
2690,184,2023-05-10,4,4887.28,Europe,0.19,25.41
2691,226,2021-11-12,1,174.08,North America,0.27,48.62
2692,200,2023-03-09,8,2035.05,Asia,0.04,8.25
2693,72,2023-11-02,4,2254.87,Europe,0.23,18.63
2694,153,2023-12-02,9,12093.31,Europe,0.19,47.82
2695,99,2021-09-18,1,317.69,Europe,0.0,18.31
2696,8,2021-07-26,3,4843.66,North America,0.25,35.62
2697,44,2023-06-01,5,3606.41,Asia,0.14,10.35
2698,233,2023-04-26,7,13524.21,Asia,0.0,31.89
2699,37,2021-02-16,7,17325.69,South America,0.11,18.67
2700,10,2022-12-01,10,12067.28,North America,0.18,35.56
2701,27,2023-07-24,8,12300.12,South America,0.1,6.4
2702,48,2022-08-08,7,5243.12,South America,0.23,39.64
2703,95,2021-11-25,10,23104.93,South America,0.19,20.8
2704,21,2022-10-21,1,2386.83,North America,0.11,48.32
2705,49,2023-12-16,8,17507.23,Europe,0.08,9.14
2706,47,2022-10-03,2,2937.42,Europe,0.14,38.71
2707,94,2022-11-13,10,2203.88,Asia,0.3,6.55
2708,35,2022-01-28,9,14096.38,Europe,0.23,43.46
2709,219,2021-02-21,10,4971.21,Europe,0.12,5.46
2710,87,2023-08-11,10,12551.36,South America,0.26,40.14
2711,179,2022-06-08,2,1517.22,South America,0.15,25.84
2712,95,2023-04-03,9,20537.71,North America,0.2,7.19
2713,71,2023-07-26,9,1217.11,Asia,0.15,45.6
2714,220,2021-06-12,3,8139.17,South America,0.01,32.05
2715,108,2021-02-28,2,2155.23,North America,0.21,48.59
2716,91,2021-07-13,4,10063.58,South America,0.14,16.21
2717,3,2022-12-18,3,6112.79,Europe,0.23,6.97
2718,96,2022-06-24,4,8615.34,South America,0.1,35.74
2719,26,2022-05-03,4,1761.61,North America,0.21,41.38
2720,89,2021-11-04,2,2857.94,North America,0.05,10.94
2721,211,2023-01-27,8,20399.52,South America,0.15,40.75
2722,68,2023-03-21,1,947.58,Asia,0.21,45.4
2723,147,2022-03-29,9,14982.51,Asia,0.03,26.31
2724,201,2021-08-11,7,9920.69,North America,0.17,24.0
2725,126,2023-07-13,2,2622.17,Asia,0.08,47.69
2726,102,2021-01-13,8,5293.73,Europe,0.12,46.37
2727,108,2022-08-18,2,2700.86,Europe,0.01,8.89
2728,140,2022-04-03,4,9460.41,Asia,0.13,49.84
2729,124,2021-09-01,9,20535.81,Europe,0.08,8.01
2730,16,2022-06-22,10,10551.38,Europe,0.12,30.18
2731,248,2021-01-15,4,3282.59,South America,0.04,10.99
2732,10,2022-04-03,1,1309.74,North America,0.11,27.96
2733,218,2022-04-10,2,2509.43,North America,0.16,16.96
2734,0,2023-04-18,5,7225.92,Europe,0.26,11.17
2735,176,2021-06-07,8,6117.09,South America,0.24,13.49
2736,57,2022-08-28,8,15038.92,South America,0.14,9.46
2737,47,2022-08-23,9,12449.86,North America,0.19,29.36
2738,33,2022-06-27,3,4294.27,Europe,0.2,43.6
2739,144,2021-04-05,2,4543.79,North America,0.14,49.54
2740,225,2022-12-09,10,20985.31,South America,0.05,33.21
2741,117,2022-09-21,6,6476.76,South America,0.28,42.26
2742,205,2021-09-08,1,708.7,Asia,0.23,6.93
2743,72,2021-05-10,7,5073.45,Asia,0.01,35.22
2744,112,2021-09-10,7,10191.74,Europe,0.13,42.64
2745,234,2021-08-25,3,585.76,South America,0.14,47.72
2746,10,2023-01-24,3,4105.82,South America,0.07,28.46
2747,82,2022-02-06,2,4467.9,North America,0.13,6.39
2748,122,2021-07-04,9,5649.1,Europe,0.03,45.12
2749,65,2022-06-08,1,2258.35,South America,0.11,22.7
2750,246,2022-10-15,6,9633.46,Asia,0.09,29.09
2751,106,2023-12-02,5,10691.3,South America,0.26,26.15
2752,64,2022-01-17,7,4805.24,Europe,0.23,42.78
2753,5,2023-05-18,8,13385.66,Asia,0.1,36.11
2754,203,2021-09-13,9,19114.63,Asia,0.16,33.41
2755,9,2023-01-19,5,2844.76,Europe,0.28,44.36
2756,152,2022-07-14,6,12286.77,Europe,0.28,19.59
2757,67,2021-03-11,10,8031.83,Europe,0.06,48.76
2758,236,2021-11-22,6,13105.01,Asia,0.16,23.52
2759,43,2023-06-12,10,9591.66,Europe,0.13,34.66
2760,35,2021-04-04,5,9560.32,Asia,0.06,35.87
2761,134,2022-09-24,4,2350.98,Europe,0.24,31.18
2762,140,2023-04-12,2,4240.88,Europe,0.22,44.43
2763,149,2022-07-23,4,9272.07,Asia,0.18,33.5
2764,34,2022-10-07,3,6145.05,Asia,0.27,41.43
2765,11,2022-01-25,4,4548.54,South America,0.12,37.27
2766,205,2023-02-07,9,7455.16,North America,0.1,16.46
2767,247,2021-03-29,5,2059.2,South America,0.04,21.95
2768,5,2021-02-11,1,1821.94,Asia,0.02,41.54
2769,160,2021-09-12,8,5336.82,Asia,0.14,49.59
2770,199,2023-12-19,9,13558.95,North America,0.17,13.96
2771,86,2021-10-13,7,4567.64,North America,0.19,27.03
2772,46,2021-06-03,8,6757.67,Europe,0.13,19.09
2773,114,2023-12-22,3,6119.8,North America,0.04,39.21
2774,16,2021-11-14,1,899.26,Asia,0.25,17.48
2775,241,2023-09-30,3,3163.11,South America,0.24,46.66
2776,190,2023-03-24,4,7008.01,North America,0.01,34.71
2777,7,2022-12-16,1,277.11,Asia,0.03,48.96
2778,26,2022-07-18,5,2424.99,Asia,0.13,15.37
2779,79,2021-11-25,9,17846.36,North America,0.11,15.64
2780,173,2022-12-28,9,10888.3,Europe,0.18,39.31
